id,handle,nexternal_id,internal_memo,author,price,related_ids
11142320650,junior-analytical-grammar-mechanics-student-workbook,7174,,R. Robin Finley,19.95,"11142320458,11142319498,11141989962"
11142214730,fix-it-grammar-little-mermaid-student-book-4,7176,,Pamela White,15,"11142214922,11142214154,11142213834"
11142214922,fix-it-grammar-little-mermaid-teacher-book-4,7177,,Pamela White,19,"11142214346,11142214730,11142213962"
11142216394,fix-it-grammar-the-nose-tree-teacher-book-1,7178,,Pamela White,19,"11142216074,11142215306,11142319498"
11142216074,fix-it-grammar-the-nose-tree-student-book-1,7179,,Pamela White,15,"11142215178,11142216394,11142320458"
11142215306,fix-it-grammar-robin-hood-teacher-book-2,7180,,Pamela White,19,"11142216394,11142215178,11142214346"
11142215178,fix-it-grammar-robin-hood-student-book-2,7181,,Pamela White,15,"11142216074,11142214154,11142215306"
11142214154,fix-it-grammar-frog-prince-or-just-deserts-student-book-3,7182,,Pamela White,15,"11142214346,11142215178,11142214730"
11142214346,fix-it-grammar-frog-prince-or-just-deserts-teacher-book-3,7183,,Pamela White,19,"11142214154,11142215306,11142214922"
11142213834,fix-it-grammar-chanticleer-student-book-5,7184,,Pamela White,15,"11142213962,11142214730,11142215818"
11142213962,fix-it-grammar-chanticleer-teacher-book-5,7185,,Pamela White,19,"11142213834,11142214922,11142215690"
11142215690,fix-it-grammar-sir-gawain-and-the-green-knight-teacher-book-6,7186,,Pamela White,19,"11142215818,11142213962,11142220746"
11142215818,fix-it-grammar-sir-gawain-and-the-green-knight-student-book-6,7187,,Pamela White,15,"11142215690,11142213834,11142411146"
11141986698,american-literature,7188,,Janice Campbell,29,"11142213962,11141965898,11142561418"
11142596874,the-last-of-the-mohicans,7189,,James Fenimore Cooper,4.95,"11142427850,11142214346,11141989962"
11142286922,how-great-thou-art-i-an-inspirational-approach-to-drawing,7190,,Barry Stebbing,11.97,"11142018826,11142019018,11142697290"
11142312714,it-couldnt-just-happen-knowing-the-truth-about-gods-awesome-creation,7191,,Lawrence O. Richards,14.97,"11142202506,11141930250,11142106890"
11142637770,trivium-tables-quid-et-quo,7192,"Copyright 2011, Revised 01/2014",,10,"11142154378,11142154826,11142154570"
11142637514,trivium-tables-english-grammar,7193,"Copyright 2011, Revised 01/2014",,10,"11142154378,11142154826,11142154570"
11142154378,classical-acts-and-facts-history-cards-medieval-world,7194,Revised 03/2013,,22.99,"11142154826,11142154570,11142153994"
11142154826,classical-acts-and-facts-history-cards-new-world,7195,Revised 03/2013,,22.99,"11142154378,11142154570,11142153994"
11142154570,classical-acts-and-facts-history-cards-modern-world,7196,,,22.99,"11142154378,11142154826,11142153994"
11142153994,classical-acts-and-facts-history-cards-ancient-world,7197,,,22.99,"11142154378,11142154826,11142154570"
11142155594,classical-acts-and-facts-science-cards-biology-and-geology,7198,Revised 3/2013,,19.99,"11142154378,11142154826,11142154570"
11142156042,classical-acts-and-facts-science-cards-famous-scientists,7199,Revised 3/2013,,19.99,"11142154378,11142154826,11142154570"
11142165450,cycle-1-memory-work-flashcards-4th-edition,7200,,,30,"11142165322,11142153994,11142155594"
11142165322,cycle-1-audio-cds,7201,,,35,"11142165450,11142156042,11142154378"
11142057674,bju-press-cultural-geography-student-text-4th-edition,7202,,,57.78,"11141989962,11142669258,11142187530"
11142057354,bju-press-cultural-geography-student-activities-4th-edition,7203,,,31.11,"11142058250,11142058442,11142057674"
11142057034,bju-press-cultural-geography-student-activities-answer-key-4th-edition,7204,,,35.83,"11142058442,11142058250,11142057674"
11142058442,bju-press-cultural-geography-test-4th-edition,7205,,,15.83,"11142058250,11142057674,11142057994"
11142058250,bju-press-cultural-geography-test-answer-key-4th-edition,7206,,,11.39,"11142058442,11142057674,11142057994"
11142057994,bju-press-cultural-geography-teachers-edition-with-cd-4th-edition,7207,,,71.94,"11142058442,11142058250,11142057674"
11142056522,bju-press-cultural-geography-kit-4th-edition,7208,,,189.1,"11142192842,11142008714,11142127562"
11142035978,bju-press-american-government-student-text-3rd-edition,7209,,Tim Keesee,51.39,"11142035786,11142035594,11142036426"
11142035786,bju-press-american-government-student-activities-manual-3rd-edition,7210,,,29.72,"11142035978,11142035594,11142036682"
11142252938,henle-latin-1-set-text-answer-key-latin-grammar,7211,,Robert Henle,34.79,"11142211082,11142253066,11142252618"
11142253386,henle-latin-2-text,7212,,Robert Henle,14.94,"11142211082,11142253194,11142253066"
11142253194,henle-latin-2-answer-key,7213,Order from CBD.,Robert Henle,9.97,"11142211082,11142253386,11142253066"
11142253770,henle-latin-3-text,7214,,Robert Henle,14.94,"11142253642,11142252938,11142253386"
11142253642,henle-latin-3-answer-key,7215,Order from CBD.,Robert Henle,9.97,"11142519306,11142253066,11142254026"
11142467082,print-uppercase-and-lowercase-letters-words-and-silly-phrases-kindergarten-and-1st-reproducible,7217,,,9.97,"11142502474,11141953610,11142079690"
11142467466,print-wacky-sentences-reproducible,7218,,,9.97,"11142264714,11142467082,11141918986"
11142160330,computer-coding-workbook-from-dk,7219,,,5.99,"11142326666,11142467466,11142371594"
11142252298,help-your-kids-with-computer-coding-from-dk,7220,,,17.97,"11141928138,11142160330,11141943882"
11142288650,how-to-read-literature-like-a-professor-revised-edition,7222,,"Foster, Thomas C.",14.97,"11142477962,11142478474,11142152138"
11142288330,how-to-read-literature-like-a-professor-for-kids,7223,,"Foster, Thomas C.",6.94,"11142477962,11142478474,11142152138"
11142562122,tactics-a-game-plan-for-discussing-your-christian-convictions,7224,,"Koukl, Gregory",14.94,"11142607882,11142608138,11142149258"
11141917130,7-men-who-rule-the-world-from-the-grave,7225,,"Breese, David",14.99,"11142583626,11142030410,11142597706"
11142312010,is-god-anti-gay-and-other-questions-about-homosexuality-the-bible-and-same-sex-attraction,7226,"PEP Mason, OH title","Allberry, Sam",7.97,"11142620490,11141917130,11142030410"
11142576586,the-battle-for-truth,7227,,"Noebel, David",14.97,"11142583626,11141917130,11142626250"
11142445514,old-story-new-ten-minute-devotions-to-draw-your-family-to-god-nt,7228,,"Machowski, Marty",23.84,"11142381642,11142315146,11142448074"
11142455754,phoebe-the-spy,7229,,"Griffin, Judith Berry",5.47,"11142222346,11142580170,11142215306"
11142026314,ben-franklin-of-old-philadelphia,7230,,"Cousins, Margaret",5.97,"11142020938,11142319498,11142462922"
11142312970,jacobs-rescue,7231,,"Drucker, Malka",5.97,"11141993162,11142222346,11142316170"
11142021386,avancemos-level-1-used,7233,,McDougal Littell,39.97,"11141964170,11142109578,11141977162"
11142021258,avancemos-cuaderno-practica-por-niveles-workbook-level-1,7234,,McDougal Littell,19.97,"11141964170,11142061066,11141977162"
11142295050,if-you-lived-at-the-time-of-the-great-san-francisco-earthquake,7235,,"Levine, Ellen",5.97,"11142522058,11142209226,11142694794"
11142300554,if-your-name-was-changed-at-ellis-island,7236,,"Levine, Ellen",5.97,"11142522058,11142209226,11142694794"
11142298378,if-you-lived-with-the-iroquois,7237,,"Levine, Ellen",5.97,"11142522058,11142209226,11142694794"
11142297418,if-you-lived-with-the-hopi-indians,7238,,"Kamma, Anne",5.97,"11142437386,11142209226,11142463242"
11142035594,bju-press-american-government-student-activities-manual-answer-key-3rd-edition,7239,,,35.83,"11142035978,11142036298,11142035786"
11142036298,bju-press-american-government-teachers-edition-3rd-edition,7240,,,71.94,"11142035978,11142035786,11142035594"
11142036682,bju-press-american-government-tests-3rd-edition,7241,,,15.83,"11142035978,11142036298,11142035786"
11142036426,bju-press-american-government-tests-answer-key-3rd-edition,7242,,,10.83,"11142035978,11142036298,11142035786"
11142035402,bju-press-american-government-kit-3rd-edition,7243,,,183.65,"11142035978,11142036298,11142035786"
11142533514,sonic-bomb-jr-with-super-shaker,7244,"Retail: $59.95
Cost: $38.97(35% discount) + $3 (DS Fee) = $41.97   Shipping: Estimated $9.95
",Sonic Alert,59.95,"11142522570,11142473866,11142020682"
11142561226,sweetheart-with-super-shaker,7245,"Retail: $52.95
Cost: $34.42 (35% discount) + $3 (DS Fee) = $37.42   Shipping: Estimated $9.95
",Sonic Alert,52.95,"11141933002,11141964874,11142388106"
11142181962,dual-alarm-with-super-shaker,7246,"Retail: $59.95
Cost: $38.97(35% discount) + $3 (DS Fee) = $41.97   Shipping: Estimated $9.95
",Sonic Alert,59.95,"11142522570,11142533514,11142561226"
11141932810,alarm-clock-and-fm-radio-with-super-shaker,7247,"Retail: $59.95
Cost: $38.97(35% discount) + $3 (DS Fee) = $41.97Shipping: Estimated $9.95
",Sonic Alert,59.95,"11142522570,11141937674,11142642250"
11141933002,alarm-clock-and-telephone-signaler-with-super-shaker,7248,"Retail: $59.95
Cost: $38.97(35% discount) + $3 (DS Fee) = $41.97Shipping: Estimated $9.95
",Sonic Alert,59.95,"11141932810,11142181962,11142533514"
11142147530,charlottes-web-study-guide-progeny-press,7249,,Andrew Clausen,15.89,"11142147338,11142520138,11142610890"
11142466314,primary-arts-of-language-writing-student-book,7250,,"Jill Pike, Anna Ingham, C.M.",29,"11142030154,11142014730,11142626250"
11142016266,around-the-world-in-eighty-days,7251,,Jules Vernes,4.97,"11142015818,11142637770,11142462922"
11142538442,squanto-friend-of-the-pilgrims,7252,,,5.97,"11142397130,11141994314,11142249674"
11142001738,apologia-exploring-creation-with-chemistry-student-notebook-3rd-edition,7253,,,35,"11142147850,11141997450,11142001098"
11141926474,a-writers-guide-to-powerful-paragraphs,7254,,Victor C. Pellegrino,22.47,"11142473034,11142588490,11142188554"
11142611722,the-shakespeare-stealer,7255,,"Blackwood, Gary",6.94,"11141937866,11142580618,11142243210"
11142092554,bju-press-physical-science-student-text-5th-edition,7256,,,64.17,"11142091850,11142093258,11142093130"
11142092874,bju-press-physical-science-teachers-edition-5th-edition,7257,,,71.11,"11142091850,11142093258,11142093130"
11142092362,bju-press-physical-science-lab-manual-5th-edition,7258,,,28.61,"11142091850,11142093258,11142093130"
11142092106,bju-press-physical-science-lab-manual-teachers-edition-5th-edition,7259,,,33.33,"11142091850,11142093258,11142093130"
11142093258,bju-press-physical-science-tests-5th-edition,7260,,,15,"11142091850,11142093130,11142092874"
11142093130,bju-press-physical-science-test-answer-key-5th-edition,7261,,,11.39,"11142091850,11142093258,11142092874"
11142091850,bju-press-physical-science-kit-5th-edition,7263,,,185.5,"11142093258,11142093130,11142092874"
11142427082,mystery-of-history-volume-4-wars-of-independence-to-modern-times-student-reader,7264,,Linda Lacour Hobar,59.97,"11142426954,11141935498,11142199498"
11142024842,barrons-e-z-statistics,7265,,,14.97,"11142353546,11142166346,11141937546"
11142198538,exploring-america-literature-package,7266,,,104.95,"11142198410,11142198730,11142510346"
11142204362,exploring-world-history-literature-package,7267,,,129.95,"11142533514,11142204810,11142581002"
11142646666,under-the-overpass-a-journey-of-faith-on-the-streets-of-america,7271,,"Yankoski, Mike",13.84,"11142318730,11142623498,11142522570"
11142638474,tuesdays-with-morrie-an-old-man-a-young-man-and-lifes-greatest-lesson,7273,,"Albom, Mitch",11.94,"11141964554,11142161034,11142220746"
11142370890,literary-nonfiction-the-fourth-genre-used,7274,,"Minot, Stephen",20,"11142542922,11142574282,11142638474"
11142580810,the-call-to-write-used,7275,,"Trimbur, John",40,"11142370890,11142574282,11142025034"
11142054410,bju-press-chemistry-student-text-4th-edition,7276,,,64.17,"11142222666,11142472266,11142463242"
11142054090,bju-press-chemistry-student-lab-manual-4th-edition,7277,,,28.61,"11142472266,11142348810,11142641802"
11142260426,holes-essentials-of-human-anatomy-physiology-used,7278,,,20,"11142370890,11142580810,11142022922"
11142188170,economics-principles-in-action-used,7279,entered 05/2010 - NR ,Arthur O'Sullivan,35,"11142676490,11141961546,11142470346"
11142343690,liberty-or-death-the-american-revolution-1763-1783,7280,,"Maestro, Betsy",15.97,"11141935690,11141987210,11142580170"
11142227146,fun-in-the-sun-grade-k-reader-american-language-series,7281,,,15.95,
11142510090,scamp-tramp-grade-k-reader-american-language-series,7282,,,15.95,
11142532938,soft-white-grade-k-reader-american-language-series,7283,,,15.95,
11142457738,phonics-reading-grade-k-book-1-american-language-series,7285,,,18.95,
11142019722,at-the-farm-grade-k-reader-american-language-series,7286,,,15.95,
11142446666,on-the-trail-grade-k-reader-american-language-series,7287,,,15.95,
11142115338,bju-press-spelling-6-student-2nd-edition,7288,,,24.44,"11142115018,11141922314,11141941642"
11142084682,bju-press-math-1-student-worktext-4th-edition,7289,,,27.78,"11141958026,11142556298,11142203274"
11142054538,bju-press-chemistry-teachers-edition-4th-edition,7291,,,71.11,"11142053578,11142054410,11142054794"
11142053706,bju-press-chemistry-lab-manual-teachers-edition-4th-edition,7292,,,33.33,"11142472266,11142494154,11142020682"
11142054794,bju-press-chemistry-test-4th-edition,7293,,,15.83,"11142552522,11142463242,11141937866"
11142054986,bju-press-chemistry-test-answer-key-4th-edition,7294,,,11.39,"11142054410,11142626250,11141936970"
11142053578,bju-press-chemistry-homeschool-kit-4th-edition,7295,,,204.7,"11142146122,11142200842,11142055242"
11142090378,bju-press-math-k5-1st-manipulatives-4th-edition,7296,,,17.78,"11142084682,11142374154,11142192970"
11142084746,bju-press-math-1-teachers-edition-4th-ed-book-cd,7297,,,73.33,"11142084682,11142090378,11141948938"
11142011658,apologia-exploring-creation-with-physics-2nd-edition-student-text-only,7298,Old data from V-Cart System: Web Special $54.97 Clearance $54.97 Old Promo Pages: Notes from V-Cart system: ,Dr. Jay Wile,59,"11142011210,11141997706,11142012874"
11142085258,bju-press-math-1-visual-packet-4-edition,7299,,,69.72,
11142112906,bju-press-spelling-1-teachers-edition-3ed-book-and-cd,7300,,,26.94,"11142141834,11142140234,11142187914"
11142084490,bju-press-math-1-student-review-worktext-4th-edition,7301,,,11.11,"11141954762,11142528138,11142508042"
11142084874,bju-press-math-1-test-packet-4th-edition,7303,,,14.72,"11142137354,11142613770,11141956618"
11142085066,bju-press-math-1-test-packet-answer-key-4th-edition,7304,,,10.28,"11141950026,11142202122,11142378122"
11142112714,bju-press-spelling-1-student-worktext-3rd-edition,7305,,,24.44,"11142112906,11141947402,11142351050"
11142096970,bju-press-reading-2-teachers-edition-3ed-book-and-cd,7306,,,79.72,"11142264714,11141952586,11142270922"
11142097098,bju-press-reading-2a-student-3ed,7307,,,18.61,"11141947658,11142018442,11142258506"
11142414282,most-important-thing-youll-ever-study-a-survey-of-the-bible-old-testament-vol-1-2,7309,CBD or Westminster Bookstore. ,Starr Meade,26.97,"11142129674,11142414026,11142626250"
11142413706,most-important-thing-youll-ever-study-a-survey-of-the-bible-new-testament-vol-3-4,7310,Westminster Bookstore first! CBD or RR second.  Depending on who has a special. :) ,Starr Meade,26.97,"11142129674,11142553354,11142626250"
11141988682,analytical-grammar-companion-dvd-set,7311,,R. Robin Finley,39.95,"11141989962,11141989834,11142319498"
11142319306,junior-analytical-grammar-companion-dvd-set,7312,,R. Robin Finley,19.95,"11142319626,11142319498,11142320458"
11142319946,junior-analytical-grammar-mechanics-companion-dvd-set,7313,,R. Robin Finley,19.95,"11142320458,11142319498,11141989962"
11142587402,the-gardener,7315,,,6.94,"11142491018,11142466314,11142703306"
11142579082,the-boy-on-the-wooden-box-how-the-impossible-became-possible-on-schindlers-list,7316,,Leon Leyson,14.87,"11142587402,11142462922,11142466314"
11141989002,analytical-grammar-high-school-reinforcement-american-authors,7317,,"R. Robin Finley, Erin M. Karl",19.95,
11141989322,analytical-grammar-high-school-reinforcement-british-authors,7318,,"R. Robin Finley, Erin M. Karl",19.95,
11141989450,analytical-grammar-high-school-reinforcement-shakespeares-plays,7319,,"R. Robin Finley, Erin M. Karl",19.95,
11141989642,analytical-grammar-high-school-reinforcement-world-authors,7320,,"R. Robin Finley, Erin M. Karl",19.95,
11142632906,tools-for-young-writers,7321,,"Carla Perez, MA Ed.",19,"11142462922,11142491018,11142028682"
11142371402,little-critter-phonics-fun,7322,,Mercer Mayer,12.97,"11142528138,11142278986,11142272458"
11142148170,children-of-the-dust-bowl-the-true-story-of-the-school-at-weedpatch-camp,7323,,Jerry Stanley,9.87,
11142097226,bju-press-reading-2b-student-3ed,7324,,,18.61,"11142096394,11141939786,11142569994"
11142097418,bju-press-reading-2c-student-3ed,7325,,,18.61,"11142096394,11141949770,11142010826"
11142097546,bju-press-reading-2d-student-3ed,7326,,,18.61,"11142096394,11142203082,11142346250"
11142096842,bju-press-reading-2-student-worktext-3ed,7327,,,32.22,"11142684298,11141948938,11141989962"
11142096906,bju-press-reading-2-teacher-edition-worktext-3ed,7328,,,30.56,"11142556490,11142096394,11141948234"
11142466186,primary-arts-of-language-phonetic-games,7329,,"Jill Pike, Anna Ingham, C.M.",35,"11142030154,11142014730,11142626250"
11142578442,the-black-cauldron-the-chronicles-of-prydain-volume-2,7330,,Lloyd Alexander,5.67,"11142585162,11142578890,11142658506"
11142580938,the-castle-of-llyr-the-chronicles-of-prydain-volume-3,7331,,Lloyd Alexander,5.67,"11142030794,11142578890,11142431114"
11142563274,taran-wanderer-the-chronicles-of-prydain-volume-4,7332,,Lloyd Alexander,5.67,"11142700810,11142189258,11142578442"
11142444746,ohio-state-history-alpha-omega-switched-on-schoolhouse,7334,,,32.36,"11142141834,11142206602,11142340618"
11142143562,california-state-history-alpha-omega-switched-on-schoolhouse,7335,,,32.36,"11142141834,11142206602,11142340618"
11141932746,alabama-state-history-alpha-omega-switched-on-schoolhouse,7336,,,32.36,"11142444746,11142141834,11142206602"
11141933194,alaska-state-history-alpha-omega-switched-on-schoolhouse,7337,,,32.36,"11142444746,11142141834,11142206602"
11142015690,arkansas-state-history-alpha-omega-switched-on-schoolhouse,7338,,,32.36,"11142444746,11142141834,11142534346"
11142015626,arizona-state-history-alpha-omega-switched-on-schoolhouse,7339,,,32.36,"11142444746,11142141834,11142015690"
11142158538,colorado-state-history-alpha-omega-switched-on-schoolhouse,7340,,,32.36,"11142141834,11142206602,11142032266"
11142161098,connecticut-state-history-alpha-omega-switched-on-schoolhouse,7341,,,32.36,"11142020682,11142158538,11142696650"
11142171914,delaware-state-history-alpha-omega-switched-on-schoolhouse,7342,,,32.36,"11142440394,11142541514,11141932746"
11142229450,georgia-state-history-alpha-omega-switched-on-schoolhouse,7343,,,32.36,"11141935434,11142541514,11142158538"
11142250314,hawaii-state-history-alpha-omega-switched-on-schoolhouse,7344,,,32.36,"11142171914,11142244554,11142032266"
11142311882,iowa-state-history-alpha-omega-switched-on-schoolhouse,7345,,,32.36,"11142171914,11142696650,11142340618"
11142705610,wyoming-state-history-alpha-omega-switched-on-schoolhouse,7346,,,32.36,"11142309578,11142206602,11142158538"
11142292938,idaho-state-history-alpha-omega-switched-on-schoolhouse,7347,,,32.36,"11142158538,11142340618,11141965322"
11142301066,illinois-state-history-alpha-omega-switched-on-schoolhouse,7348,,,32.36,"11141932746,11142340618,11142613770"
11142304330,indiana-state-history-alpha-omega-switched-on-schoolhouse,7349,,,32.36,"11142547658,11142129482,11142613770"
11142321162,kansas-state-history-alpha-omega-switched-on-schoolhouse,7350,,,32.36,"11142141834,11142206602,11142032266"
11142322442,kentucky-state-history-alpha-omega-switched-on-schoolhouse,7351,,,32.36,"11142161098,11142541514,11141932746"
11142382986,louisiana-state-history-alpha-omega-switched-on-schoolhouse,7352,,,32.36,"11142444746,11142141834,11142206602"
11142394250,massachusetts-state-history-alpha-omega-switched-on-schoolhouse,7353,,,32.36,"11142444746,11142141834,11142206602"
11142393994,maryland-state-history-alpha-omega-switched-on-schoolhouse,7354,,,32.36,"11142149514,11141983754,11142705610"
11142387210,maine-state-history-alpha-omega-switched-on-schoolhouse,7355,,,32.36,"11142158538,11142340618,11141965322"
11142405450,michigan-state-history-alpha-omega-switched-on-schoolhouse,7356,,,32.36,"11142250314,11142020682,11141935434"
11142406346,minnesota-state-history-alpha-omega-switched-on-schoolhouse,7357,,,32.36,"11142394250,11142541514,11142158538"
11142408586,missouri-state-history-alpha-omega-switched-on-schoolhouse,7358,,,32.36,"11142204170,11142394250,11142161098"
11142408138,mississippi-state-history-alpha-omega-switched-on-schoolhouse,7359,,,32.36,"11142301066,11142158538,11142463434"
11142412554,montana-state-history-alpha-omega-switched-on-schoolhouse,7360,,,32.36,"11142626634,11142322442,11141933194"
11142440394,north-carolina-state-history-alpha-omega-switched-on-schoolhouse,7361,,,32.36,"11142645194,11142405450,11142382986"
11142440906,north-dakota-state-history-alpha-omega-switched-on-schoolhouse,7362,,,32.36,"11142220746,11142229450,11142143562"
11142430090,nebraska-state-history-alpha-omega-switched-on-schoolhouse,7363,,,32.36,"11141935434,11142541514,11142158538"
11142433418,new-hampshire-state-history-alpha-omega-switched-on-schoolhouse,7364,,,32.36,"11142552842,11142412554,11142624394"
11142433930,new-jersey-state-history-alpha-omega-switched-on-schoolhouse,7365,,,32.36,"11142158538,11142340618,11141965322"
11142434250,new-mexico-state-history-alpha-omega-switched-on-schoolhouse,7366,,,32.36,"11142444746,11142141834,11142015690"
11142430730,nevada-state-history-alpha-omega-switched-on-schoolhouse,7367,,,32.36,"11142434250,11142244554,11142032266"
11142434570,new-york-state-history-alpha-omega-switched-on-schoolhouse,7368,,,32.36,"11142171914,11142696650,11142340618"
11142445066,oklahoma-state-history-alpha-omega-switched-on-schoolhouse,7369,,,32.36,"11142309578,11142206602,11142433418"
11142448970,oregon-state-history-alpha-omega-switched-on-schoolhouse,7370,,,32.36,"11142020682,11142158538,11142696650"
11142454922,pennsylvania-state-history-alpha-omega-switched-on-schoolhouse,7371,,,32.36,"11142250314,11142020682,11141935434"
11142488586,rhode-island-state-history-alpha-omega-switched-on-schoolhouse,7372,,,32.36,"11142433418,11142522570,11142013450"
11142534282,south-carolina-state-history-alpha-omega-switched-on-schoolhouse,7373,,,32.36,"11142547658,11142129482,11142613770"
11142534346,south-dakota-state-history-alpha-omega-switched-on-schoolhouse,7374,,,32.36,"11142171914,11142696650,11142340618"
11142566602,tennessee-state-history-alpha-omega-switched-on-schoolhouse,7375,,,32.36,"11142161098,11142541514,11141932746"
11142572938,texas-state-history-alpha-omega-switched-on-schoolhouse,7376,,,32.36,"11142171914,11142696650,11142340618"
11142647818,utah-state-history-alpha-omega-switched-on-schoolhouse,7377,,,32.36,"11142408138,11142541514,11142206602"
11142649226,virginia-state-history-alpha-omega-switched-on-schoolhouse,7378,,,32.36,"11142141834,11142206602,11142032266"
11142648586,vermont-state-history-alpha-omega-switched-on-schoolhouse,7379,,,32.36,"11142634570,11142142346,11142640586"
11142657738,washington-state-history-alpha-omega-switched-on-schoolhouse,7380,,,32.36,"11141964298,11141965066,11142198410"
11142670090,west-virginia-state-history-alpha-omega-switched-on-schoolhouse,7381,,,32.36,"11142090570,11141965066,11142541514"
11142685962,winston-word-works-set,7382,,,32.36,"11142020682,11141976842,11142250314"
11142640330,typing-instructor-platinum-windows,7383,,,26.96,"11142322698,11142160714,11142630282"
11142639946,typing-instructor-platinum-mac,7384,,,26.96,"11142322698,11142160714,11142630282"
11142697610,world-views-of-the-western-world-year-3,7385,,David Quine,125,"11142467018,11142541322,11142697290"
11142511050,science-in-the-ancient-world-helps-hints,7386,,Dr. Jay L. Wile,4.5,"11142511562,11142703306,11142424842"
11142511242,science-in-the-ancient-world-set,7387,,Dr. Jay L. Wile,39,"11142511562,11142511050,11142640330"
11142511690,science-in-the-beginning-set,7388,,Dr. Jay L. Wile,39,"11142511242,11142640330,11142639946"
11142511818,science-in-the-beginning-textbook,7389,,Dr. Jay L. Wile,34.5,"11142511242,11142511690,11142640330"
11142511626,science-in-the-beginning-helps-hints,7390,,Dr. Jay L. Wile,4.5,"11142511242,11142511690,11142640330"
11142512138,science-in-the-scientific-revolution-set,7391,,Dr. Jay L. Wile,39,"11142511242,11142512010,11142640330"
11142512266,science-in-the-scientific-revolution-textbook,7392,,Dr. Jay L. Wile,34.5,"11142511242,11141983754,11142639946"
11142512010,science-in-the-scientific-revolution-helps-hints,7393,,Dr. Jay L. Wile,4.5,"11142511242,11142640330,11142639946"
11142178826,discovering-design-with-chemistry-set,7394,,Dr. Jay L. Wile,59,"11142222666,11142469834,11142178698"
11142178954,discovering-design-with-chemistry-textbook,7395,,Dr. Jay L. Wile,59,"11142222666,11142469834,11142178826"
11142178698,discovering-design-with-chemistry-answer-key-tests,7396,,Dr. Jay L. Wile,6,"11142222666,11142469834,11142178826"
11142080266,bju-press-heritage-studies-4-te-book-and-cd-3ed,7397,,,60.56,"11142034762,11141948938,11142502474"
11142178762,discovering-design-with-chemistry-lab-kit,7398,,Dr. Jay Wile,70,"11142222666,11142467018,11142470346"
11142632586,toobaloo-kit,7399,,,9.97,"11142205258,11142250634,11142401802"
11142205258,eye-lighter-reading-strip,7400,,,2.97,"11142632586,11142640330,11142592138"
11142485386,recon-6-0-programmable-rover-smartlab,7404,"$52.46 would be our 25% off price.  After shipping our cost will be $47.14.  No shipping and we make about $5.  Not a lot, but they have 182 in stock as of right now.  So it could be a good thing. :)  I'll also send each deal into Hip2Save &amp; Southern Savers.  They probably won't post them, but I've seen them post things that were less of a deal than this.  ",Ingrid Emerick,62.99,"11142489354,11142621834,11142439434"
11142411786,monopoly-jurassic-world-edition,7405,,,35.96,"11141992202,11141991946,11142237578"
11142637002,trivial-pursuit-tim-burtons-the-nightmare-before-christmas-travel-edition,7406,,,19.95,"11142412170,11142627530,11142637258"
11142637258,trivial-pursuit-world-of-harry-potter,7407,,,17.96,"11142205258,11142637002,11142705738"
11142218122,fold-and-go-barn,7410,,Melissa & Doug,37.49,"11142486026,11142147594,11142493258"
11142633034,toothpick-bear-by-gund,7411,,Gund,13.5,"11142418890,11141992202,11141991946"
11142633162,tootle-turtle-tent,7412,,Melissa & Doug,44.99,"11142402122,11142401482,11142419210"
11142489354,risk-game-of-thrones,7413,,USAopoly,67.46,"11142411786,11142021898,11142637258"
11142021898,back-to-the-future-yahtzee,7414,,USAopoly,31.46,"11142411786,11142637002,11142705738"
11142669194,weird-wacky-contraption-lab-smartlab,7415,,SmartLab,35.96,"11142576010,11142613770,11142627530"
11142627530,tim-burtons-playing-cards,7416,,Tim Burton,4.99,"11142030282,11142637002,11142147594"
11142439434,noahs-ark-building-block-set,7418,,Imex Model Company,85.49,"11142147594,11142152330,11142429450"
11142455562,philbin-bear-chocolate-12-by-gund,7419,,Gund,18,"11142633162,11141991946,11142218122"
11142418890,my-1st-sportsbag-playset-by-gund,7421,,Gund,22.5,"11142341130,11142402186,11142023178"
11142419210,my-1st-toolbox-playset-by-gund,7422,,Gund,18.75,"11142210186,11142563594,11142539338"
11141991946,animated-peek-a-boo-bear-by-gund,7423,,Gund,36,"11142485386,11141992202,11142633034"
11141992202,animated-peek-a-boo-dolly-by-gund,7424,,Gund,36,"11142633034,11142669194,11142401802"
11142218570,fold-and-go-dollhouse,7429,,Melissa & Doug,44.99,"11142218122,11142409866,11142493258"
11142409866,mollie-tent,7430,,Melissa & Doug,44.99,"11142218570,11142633162,11142419210"
11142218442,fold-and-go-castle,7431,,Melissa & Doug,44.99,"11142218122,11142152330,11142147594"
11142385610,made-by-dad-67-blueprints-for-making-cool-stuff-projects-you-can-build-for-and-with-your-kids,7433,,Scott Bedford,16.94,"11142540682,11142027594,11142613770"
11142185226,easy-grammar-ultimate-series-180-daily-teaching-lessons-grade-12-test-booklet,7434,,"Phillips, Wanda C.",7.94,"11142186634,11142522570,11142186442"
11142349386,life-of-fred-five-days-of-upper-division-math-college-series,7435,,Stan Schmidt,19,"11142205898,11142561354,11142352906"
11142353226,life-of-fred-real-analysis-college-series,7436,,Stan Schmidt,39,"11142475210,11142390090,11142345994"
11142354570,life-of-fred-beginning-reader-series-set-1,7437,,Stan Schmidt,36,
11142354954,life-of-fred-beginning-reader-series-set-2,7438,,Stan Schmidt,36,
11142355338,life-of-fred-beginning-reader-series-set-3,7439,,Stan Schmidt,36,
